experiment;function;algorithm;bkpSize;n;t
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.06247ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.058629ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.064652ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.067631ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.065705ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.062999ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.066439ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.067315ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.066456ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.062576ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.064446ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.065975ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.075667ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.066563ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.070135ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.065249ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.06574ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.068433ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.064348ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.060454ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.052157ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.06478ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.064502ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.066492ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.060728ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.068018ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.058624ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.060468ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.06757ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.066054ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.063283ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.056187ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.062663ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.070464ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;8;8;0.066512ms
compare_algorithms;nEqualBkpSize;meet_in_the_middle;9;9;0.100675ms
